id,issn,idl,Abstract,Title,Autherkeywords,Indexkeywords,Author,AuthorsID,Volume,Issue,Year,Pagestart,Pageend,Pagecount,Source,ENTRYTYPE,doi,url,citation_count,Affiliations,Authors_affiliations,Address,Publisher,Language,AbbreviatedSource,Document_Type,Publication_Stage,Access_Type,EID,author_publ_age,author_age,doc_id,author_order
320,,,,Toward an understanding of the behavioral intention to use an information system,,,Jackson C.M.; Chow S.; Leitch R.A.,55057769100; 24315902200; 7006202877,,,1997,,,,Decision Sciences,,10.1111/j.1540-5915.1997.tb01315.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039646940&doi=10.1111%2fj.1540-5915.1997.tb01315.x&partnerID=40&md5=8821b870443bd451fd7159132cae4d24,524,389,,,,,,Article,Scopus,524,,,,,
321,,,,An Evaluating model for the Usage of Web-based Information Technology in Computer Aided Architectural Design and Engineering Education,,,Dikbas A.,6508208077,,,1999,,,,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128175940&partnerID=40&md5=4d6a186982ad20445220a4ee47d9d2da,0,352,,,,,,Conference paper,Scopus,0,,,,,
322,,,,Assessing IT usage: The role of prior experience,,,Taylor S.; Todd P.,7404757122; 36444544700,,,1995,,,,MIS Quarterly: Management Information Systems,,10.2307/249633,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000703119&doi=10.2307%2f249633&partnerID=40&md5=bdc4020d0d8fc82752759fbafe5f1288,1774,568,,,,,,Article,Scopus,1774,,,,,
323,,,,Personal computing acceptance factors in small firms: A structural equation model,,,Igbaria M.; Zinatelli N.; Cragg P.; Cavaye A.L.M.,35616514800; 6506645915; 7003533357; 6602084179,,,1997,,,,MIS Quarterly: Management Information Systems,,10.2307/249498,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001080103&doi=10.2307%2f249498&partnerID=40&md5=21b8505e72321369c44d4e46b560beb5,1024,301,,,,,,Article,Scopus,1024,,,,,
324,,,,New mix method for fiber-reinforced asphalt,,,Echols John B.,36923510400,,,1989,,,,Public Works,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024701085&partnerID=40&md5=c292edd298247e4dba28dc8e2b2e4660,26,73,,,,,,Article,Scopus,26,,,,,
325,,,,A critical assessment of potential measurement biases in the technology acceptance model: Three experiments,,,Davis F.D.; Venkatesh V.,55817507700; 35614985000,,,1996,,,,International Journal of Human Computer Studies,,10.1006/ijhc.1996.0040,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030196246&doi=10.1006%2fijhc.1996.0040&partnerID=40&md5=ab36a6a95cd6c6617f386f7a0a777548,725,45,,,,,,Article,Scopus,725,,,,,
326,,,,The development and validation of computer self-efficacy and outcome expectancy scales in a nonvolitional context,,,Henry J.W.; Stone R.W.,7403671589; 7402456821,,,1997,,,,"Behavior Research Methods, Instruments, and Computers",,10.3758/BF03210603,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0008115870&doi=10.3758%2fBF03210603&partnerID=40&md5=b56d0ac5eaaf2fbd41bb01374b48428f,19,527,,,,,,Article,Scopus,19,,,,,
327,,,,Managers' motivation for using information technology,,,De Souza Dias D.,6507107483,,,1998,,,,Industrial Management and Data Systems,,10.1108/02635579810230153,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0542374624&doi=10.1108%2f02635579810230153&partnerID=40&md5=a965a7f191d16630d9081241cdd58227,14,342,,,,,,Article,Scopus,14,,,,,
328,,,,The consequences of information technology acceptance on subsequent individual performance,,,Igbaria M.; Tan M.,35616514800; 35732727000,,,1997,,,,Information and Management,,10.1016/S0378-7206(97)00006-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031097826&doi=10.1016%2fS0378-7206%2897%2900006-2&partnerID=40&md5=c68877a0e1f454322cc77dae63ddc568,337,121,,,,,,Article,Scopus,337,,,,,
329,,,,Modeling technophobia: A case for word processing,,,Brosnan M.J.,35551579100,,,1999,,,,Computers in Human Behavior,,10.1016/S0747-5632(98)00020-X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032666416&doi=10.1016%2fS0747-5632%2898%2900020-X&partnerID=40&md5=8ab4b6b9fd63a5b39804c194036e5093,68,121,,,,,,Article,Scopus,68,,,,,
330,,,,An empirical investigation on factors affecting the acceptance of CASE by systems developers,,,Chau P.Y.K.,7102267201,,,1996,,,,Information and Management,,10.1016/S0378-7206(96)01074-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030233013&doi=10.1016%2fS0378-7206%2896%2901074-9&partnerID=40&md5=b23fe248494950ce0e7597904b15560b,139,280,,,,,,Article,Scopus,139,,,,,
331,,,,Predicting groupware usage,,,Yoo Youngjin,7201926488,,,1998,,,,Proceedings of the Hawaii International Conference on System Sciences,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031612732&partnerID=40&md5=f119b2cfb961af8562ff1c47f37c0b70,6,517,,,,,,Conference paper,Scopus,6,,,,,
332,,,,Challenges to optimal power flow,,,Momoh J.A.; Koessler R.J.; Bond M.S.; Stott B.; Sun D.; Papalexopoulos A.; Ristanovic P.,7006182408; 6603395494; 7202608715; 7004127861; 7403966833; 7004527335; 14320801600,,,1997,,,,IEEE Power Engineering Review,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747803661&partnerID=40&md5=47692eb67e9065f8d2a87a6310fdee6b,0,72,,,,,,Article,Scopus,0,,,,,
333,,,,Time flies when you're having fun: Cognitive absorption and beliefs about information technology usage,,,Agarwal R.; Karahanna E.,7402481134; 6603276648,,,2000,,,,MIS Quarterly: Management Information Systems,,10.2307/3250951,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000913978&doi=10.2307%2f3250951&partnerID=40&md5=bb235a17c9dc876eb8239b9caee78bda,2999,694,,,,,,Article,Scopus,2999,,,,,
334,,,,Are individual differences germane to the acceptance of new information technologies?,,,Agarwal R.; Prasad J.,7402481134; 35580176800,,,1999,,,,Decision Sciences,,10.1111/j.1540-5915.1999.tb01614.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033459893&doi=10.1111%2fj.1540-5915.1999.tb01614.x&partnerID=40&md5=ab1bd5bbdef1f0116200b117ffbcfbf6,1403,391,,,,,,Article,Scopus,1403,,,,,
335,,,,An empirical study on organizational acceptance of new information systems in a commercial bank environment,,,"Liao Z.; Landry R., Jr.",7203032568; 7005927741,,,2000,,,,Proceedings of the Annual Hawaii International Conference on System Sciences,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094116756&partnerID=40&md5=9a16e6e3f199b13fadcd18d288d9dc57,5,,,,,,,Conference paper,Scopus,5,,,,,
336,,,,Normative influence on the acceptance of information technology: Measurement and effects,,,Green C.W.,57209520952,,,1998,,,,Small Group Research,,10.1177/1046496498291004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032342941&doi=10.1177%2f1046496498291004&partnerID=40&md5=54b7b80c66fd264b7410f42cf630ac42,20,123,,,,,,Article,Scopus,20,,,,,
337,,,,Organizational change enabled by the mandated implementation of new information systems technology: a modified technology acceptance model,,,Hodgson Lynda; Aiken Peter,7004293332; 57203711483,,,1998,,,,Proceedings of the ACM SIGCPR Conference,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031648167&partnerID=40&md5=29f0f7901e15a55eddd7cc6f8a66a19a,4,213,,,,,,Conference paper,Scopus,4,,,,,
338,,,,Business Use of the Internet: An Analytical Framework and Exploratory Case Study,,,Vadapalli A.; Ramamurthy K.,6602234855; 7006783806,,,1997,,,,International Journal of Electronic Commerce,,10.1080/10864415.1997.11518309,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0003024378&doi=10.1080%2f10864415.1997.11518309&partnerID=40&md5=e6a1f48c0a179ae87f3714117db7c597,36,94,,,,,,Article,Scopus,36,,,,,
339,,,,The effects of self-efficacy on computer usage,,,Igbaria M.; Iivari J.,35616514800; 6701658539,,,1995,,,,Omega,,10.1016/0305-0483(95)00035-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001009310&doi=10.1016%2f0305-0483%2895%2900035-6&partnerID=40&md5=edde7a323b21452239ac4302b06849a3,661,605,,,,,,Article,Scopus,661,,,,,
340,,,,Energy substitution methodology for optimum demand variation using delphi technique,,,Suganthi L.; Jagadeesan T.R.,57990060100; 6603076737,,,1992,,,,International Journal of Energy Research,,10.1002/er.4440160911,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027006873&doi=10.1002%2fer.4440160911&partnerID=40&md5=dad2db0f4b19dd682e03770d6dbf8d9d,11,928,,,,,,Article,Scopus,11,,,,,
341,,,,"Role of ease of use, usefulness and attitude in the prediction of world wide web usage",,,Lederer Albert L.; Maupin Donna J.; Sena Mark P.; Zhuang Youlong,35584326900; 6507862231; 7004040576; 11639177800,,,1998,,,,Proceedings of the ACM SIGCPR Conference,,10.1145/279179.279211,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031700749&doi=10.1145%2f279179.279211&partnerID=40&md5=2bebcd4244c5d855cd7a19649c7e1c92,31,204,,,,,,Conference paper,Scopus,31,,,,,
342,,,,"The impact of technology acceptance considerations on system usage, and adopted level of technological sophistication: An empirical investigation",,,Ghorab K.E.,6506097559,,,1997,,,,International Journal of Information Management,,10.1016/s0268-4012(97)00003-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031208957&doi=10.1016%2fs0268-4012%2897%2900003-0&partnerID=40&md5=4ae0669b3e2ded08a5905d3caa31c531,40,259,,,,,,Article,Scopus,40,,,,,
343,,,,Collectivism and the Management of Industrial Relations In Greenfield Sites,,,Gunnigle P.,6603367283,,,1995,,,,Human Resource Management Journal,,10.1111/j.1748-8583.1995.tb00373.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991131457&doi=10.1111%2fj.1748-8583.1995.tb00373.x&partnerID=40&md5=fb3edabe6a9a938e6316aee8a5e306a5,35,40,,,,,,Article,Scopus,35,,,,,
344,,,,An exploratory study of the manufacturing strategy process in practice,,,Marucheck A.; Pannesi R.; Anderson C.,6602141620; 6506263404; 58416087600,,,1990,,,,Journal of Operations Management,,10.1016/0272-6963(90)90148-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001235973&doi=10.1016%2f0272-6963%2890%2990148-7&partnerID=40&md5=fa1961953e381a992e4c34b92425a246,96,123,,,,,,Article,Scopus,96,,,,,
345,,,,Theory of user acceptance of information technologies: An examination of health care professionals,,,Succi Melissa J.; Walter Zhiping D.,6701529502; 7004223156,,,1999,,,,Proceedings of the Hawaii International Conference on System Sciences,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032715131&partnerID=40&md5=efa0a68eee4aef8978629ec37e2d37fa,69,,,,,,,Conference paper,Scopus,69,,,,,
346,,,,"External variables, beliefs, attitudes and information technology usage behavior",,,Hubona Geoffrey S.; Geitz Sarah,57204049742; 6507259025,,,1997,,,,Proceedings of the Hawaii International Conference on System Sciences,,10.1109/HICSS.1997.661560,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031389323&doi=10.1109%2fHICSS.1997.661560&partnerID=40&md5=0ad7b8324110f1ba06b5143784bb0b5e,31,28,,,,,,Conference paper,Scopus,31,,,,,
347,,,,Modeling the evolution of markets with indirect network externalities: An application to digital television,,,Gupta S.; Jain D.C.; Sawhney M.S.,57196883274; 7202913032; 7004343191,,,1999,,,,Marketing Science,,10.1287/mksc.18.3.396,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033235407&doi=10.1287%2fmksc.18.3.396&partnerID=40&md5=fd557a1a4d3e63e1fc48b2c751a1800b,147,416,,,,,,Article,Scopus,147,,,,,
348,,,,"User acceptance of information technology: system characteristics, user perceptions and behavioral impacts",,,Davis F.D.,55817507700,,,1993,,,,International Journal of Man-Machine Studies,,10.1006/imms.1993.1022,https://www.scopus.com/inward/record.uri?eid=2-s2.0-43949170577&doi=10.1006%2fimms.1993.1022&partnerID=40&md5=2aaca5395c5329106f870a89c0c68b14,2785,487,,,,,,Article,Scopus,2785,,,,,
349,,,,Examples of alternative use in toxicology for common species,,,Chengelis C.P.,6603541800,,,1990,,,,Journal of the American College of Toxicology,,10.3109/10915819009078742,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025034248&doi=10.3109%2f10915819009078742&partnerID=40&md5=00f12cbb75ba8c864e95ad4c3ea0c9b3,7,342,,,,,,Review,Scopus,7,,,,,
350,,,,Development and Test of a Theory of Technological Learning and Usage,,,Bagozzi R.P.; Davis F.D.D.; Warshaw P.R.,7005378295; 55817507700; 24455549600,,,1992,,,,Human Relations,,10.1177/001872679204500702,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973706289&doi=10.1177%2f001872679204500702&partnerID=40&md5=10a5fda2e1629e975d5e60582517f918,538,686,,,,,,Article,Scopus,538,,,,,
351,,,,Examples of Alternative Use in Toxicology for Common Species,,,Chengelis C.P.,6603541800,,,1990,,,,International Journal of Toxicology,,10.3109/10915819009078742,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973746128&doi=10.3109%2f10915819009078742&partnerID=40&md5=6ce9f634cd2ee37fa998d083dfda31e7,0,342,,,,,,Article,Scopus,0,,,,,
352,,,,Prediction of Internet and World Wide Web usage at work: A test of an extended Triandis model,,,Cheung W.; Chang M.K.; Lai V.S.,7202743106; 7404503523; 44361805400,,,2000,,,,Decision Support Systems,,10.1016/S0167-9236(00)00125-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034508817&doi=10.1016%2fS0167-9236%2800%2900125-1&partnerID=40&md5=ae22d481c116f4997951e0f15996938d,208,100,,,,,,Article,Scopus,208,,,,,
353,,,,Electronic medical records: Are physicians ready?,,,Dansky K.H.; Gamm L.D.; Vasey J.J.; Barsukiewicz C.K.,7004221923; 57204234849; 6701443520; 6506377917,,,1999,,,,Journal of Healthcare Management,,10.1097/00115514-199911000-00007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032693105&doi=10.1097%2f00115514-199911000-00007&partnerID=40&md5=6ba3051d52d380cfa3a648491175b1ef,84,455,,,,,,Article,Scopus,84,,,,,
354,,,,Enticting online consumers: a technology acceptance perspective research-in-progress,,,Chen Lei-da,55886084200,,,2000,,,,Proceedings of the ACM SIGCPR Conference,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033683518&partnerID=40&md5=c570de1aa466ddf7aa6f2bc7a003f6da,1,128,,,,,,Conference paper,Scopus,1,,,,,
355,,,,Manipulation of water and nutrients - Practice and opportunity in Southern U.S. pine forests,,,Allen H.L.; Dougherty P.M.; Campbell R.G.,7201924577; 7006386255; 56929827200,,,1990,,,,Forest Ecology and Management,,10.1016/0378-1127(90)90153-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025205854&doi=10.1016%2f0378-1127%2890%2990153-3&partnerID=40&md5=1b470df1d31a8a3e2e2b1a5d9f007a8e,166,453,,,,,,Article,Scopus,166,,,,,
356,,,,"Attitudes, satisfaction and usage: Factors contributing to each in the acceptance of information technology",,,Al-Gahtani S.S.; King M.,22978688300; 57210513318,,,1999,,,,Behaviour and Information Technology,,10.1080/014492999119020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032626827&doi=10.1080%2f014492999119020&partnerID=40&md5=15ac15394159b5a00efe3eb13b068b5c,315,297,,,,,,Article,Scopus,315,,,,,
357,,,,EXPLAINING THE EFFECT OF INCENTIVES AND CONTROL MECHANISMS ON INFORMATION TECHNOLOGY USAGE: A THEORETICAL MODEL AND AN EMPIRICAL TEST,,,Bhattacherjee A.,7006737091,,,1996,,,,"Proceedings of the 17th International Conference on Information Systems, ICIS 1996",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048336258&partnerID=40&md5=8f26fefa8757af7517c75c1b040452c4,8,325,,,,,,Conference paper,Scopus,8,,,,,
358,,,,"An empirical re-examination of the relationship among training, ability, and the acceptance of information technology",,,Nelson R.R.; Kattan M.W.; Cheney P.H.,7404559995; 7102396973; 55885844800,,,1991,,,,Proceedings of the ACM SIGCPR Conference,,10.1145/111084.111103,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969451495&doi=10.1145%2f111084.111103&partnerID=40&md5=69cdfc2a757793357b8e8f83a25e73d5,6,186,,,,,,Conference paper,Scopus,6,,,,,
359,,,,Empirical evaluation of the revised technology acceptance model,,,Szajna B.,6508323383,,,1996,,,,Management Science,,10.1287/mnsc.42.1.85,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0003019171&doi=10.1287%2fmnsc.42.1.85&partnerID=40&md5=8bf088ece6482238a4085c6298849c2f,1072,92,,,,,,Article,Scopus,1072,,,,,
360,,,,Research Report: The Evolving Relationship between General and Specific Computer Self-Efficacy - An Empirical Assessment,,,Agarwal R.; Sambamurthy V.; Stair R.M.,7402481134; 6701443128; 6602257982,,,2000,,,,Information Systems Research,,10.1287/isre.11.4.418.11876,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034557459&doi=10.1287%2fisre.11.4.418.11876&partnerID=40&md5=380b63a0d6fd8ff4afb2faefb549eda7,581,430,,,,,,Article,Scopus,581,,,,,
361,,,,Model for the migration to object-oriented software development with special emphasis on improvement of acceptance,,,Auer Dagmar; Dobler Heinz,14070118300; 23472405800,,,2000,,,,"Proceedings of the Conference on Technology of Object-Oriented Languages and Systems, TOOLS",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034512985&partnerID=40&md5=582e6440d95f069cbe17533e4bea00dc,2,143,,,,,,Article,Scopus,2,,,,,
362,,,,E-mail and v-mail usage: Generalizing across technologies,,,Karahanna E.; Limayem M.,6603276648; 6603530297,,,2000,,,,Journal of Organizational Computing and Electronic Commerce,,10.1207/S15327744JOCE100103,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0006899655&doi=10.1207%2fS15327744JOCE100103&partnerID=40&md5=88c0e1bc06c54f9a8c12b83665e1f8e8,124,66,,,,,,Article,Scopus,124,,,,,
363,,,,Information technology acceptance: Evolving with the changes in the network environment,,,Kang Sungmin,56119890500,,,1998,,,,Proceedings of the Hawaii International Conference on System Sciences,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031605340&partnerID=40&md5=0207fd0c821f652df4c96a7f6c201f32,12,423,,,,,,Conference paper,Scopus,12,,,,,
364,,,,User acceptance of videoconferencing: Perceptions of task characteristics and media traits,,,Campbell J.A.,55470023600,,,2000,,,,Proceedings of the Annual Hawaii International Conference on System Sciences,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094147606&partnerID=40&md5=7aee873bcf712a878eb017148892f125,0,,,,,,,Conference paper,Scopus,0,,,,,
365,,,,Expert systems usage: Task change and intrinsic motivation,,,Gill T.G.,8716721100,,,1996,,,,MIS Quarterly: Management Information Systems,,10.2307/249658,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0004842795&doi=10.2307%2f249658&partnerID=40&md5=fdf413d76cf08456735e7865af169bf1,81,323,,,,,,Article,Scopus,81,,,,,
366,,,,Technology acceptance model and the World Wide Web,,,Lederer A.L.; Maupin D.J.; Sena M.P.; Zhuang Y.,35584326900; 6507862231; 7004040576; 11639177800,,,2000,,,,Decision Support Systems,,10.1016/S0167-9236(00)00076-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034302004&doi=10.1016%2fS0167-9236%2800%2900076-2&partnerID=40&md5=d2ce8171efc22c18ee7e5b170c760d3c,870,282,,,,,,Article,Scopus,870,,,,,
367,,,,Theoretical extension of the Technology Acceptance Model: Four longitudinal field studies,,,Venkatesh V.; Davis F.D.,35614985000; 55817507700,,,2000,,,,Management Science,,10.1287/mnsc.46.2.186.11926,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033872521&doi=10.1287%2fmnsc.46.2.186.11926&partnerID=40&md5=44e332bd026536b8636e9b0ae8841e7b,12657,204,,,,,,Article,Scopus,12657,,,,,
368,,,,Test of the technology acceptance model. The case of cellular telephone adoption,,,Kwon Hyosun Stella; Chidambaram Laku,7401838406; 56022518500,,,2000,,,,Proceedings of the Hawaii International Conference on System Sciences,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033872367&partnerID=40&md5=f11331f693abab8988d59524e10ac8cd,153,,,,,,,Conference paper,Scopus,153,,,,,
369,,,,Understanding information systems continuance: An expectation-confirmation model,,,Bhattacherjee A.,7006737091,,,2001,,,,MIS Quarterly: Management Information Systems,,10.2307/3250921,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000998647&doi=10.2307%2f3250921&partnerID=40&md5=bcd1ddf8c0b536aaddf30bdc30748fcd,5264,370,,,,,,Article,Scopus,5264,,,,,
370,,,,Extending the Technology Acceptance Model to account for social influence: Theoretical bases and empirical validation,,,Malhotra Yogesh; Galletta Dennis F.,57212888828; 6602344883,,,1999,,,,Proceedings of the Hawaii International Conference on System Sciences,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032740045&partnerID=40&md5=af0f1a3c24313775ebf39212f6b14ed8,494,,,,,,,Conference paper,Scopus,494,,,,,
371,,,,ISSUES IN PREDICTING AND EXPLAINING USAGE BEHAVIORS WITH THE TECHNOLOGY ACCEPTANCE MODEL AND THE THEORY OF PLANNED BEHAVIOR WHEN USAGE IS MANDATORY,,,Rawstorne P.; Jayasuriya R.; Caputi P.,6603220693; 7003635304; 6603679217,,,2000,,,,"Proceedings of the 21st International Conference on Information Systems, ICIS 2000",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870476898&partnerID=40&md5=c9180602f8152c3fa040d2e16a34f5be,71,44,,,,,,Conference paper,Scopus,71,,,,,
372,,,,User acceptance of videoconferencing: perceptions of task characteristics and media traits,,,Campbell John A.,55470023600,,,2000,,,,Proceedings of the Hawaii International Conference on System Sciences,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033886045&partnerID=40&md5=bcc675026fbed8360ccf4cd82cfb0b28,5,,,,,,,Conference paper,Scopus,5,,,,,
